id;plan;planTitle;version;versionTitle;title;parent;testUnits;controls;terms;okso;speciality;profileCode;profile;level;groupID;groupTitle;allload;allaudit;self;lecture;practice;labs;contactTotal;contactSelf;contactControl;contactLecture;contactPractice;contactLabs;tl1;tl2;tl3;tl4;tl5;tl6;tl7;tl8;tl9;tl10;tl11;tl12;gosLoadInTestUnits;ttu1;ttu2;ttu3;ttu4;ttu5;ttu6;ttu7;ttu8;ttu9;ttu10;ttu11;ttu12;modulePriority;index;controls_list;planType
unpled195e3pg0000of7f4urnso0p4v8;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4urg181asu4;2;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;400;374;26;0;374;0;386.90;7.65;0.25;null;51.00;null;null;null;null;null;null;null;null;null;null;null;null;null;2;0;0;0;0;0;2;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4urvqb3earg;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Прикладная физическая культура;unpled195e3pg0000of7f4urnso0p4v8;0;Зачет;1,2,3,4,5;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;328;323;5;0;323;0;328.00;null;null;null;null;null;{"tlprac":4.00,"tllab":0.00,"tllec":0.00,"tl":4.00};{"tlprac":4.00,"tllec":0.00,"tllab":0.00,"tl":4.00};{"tllec":0.00,"tlprac":4.00,"tllab":0.00,"tl":4.00};{"tllab":0.00,"tllec":0.00,"tlprac":4.00,"tl":4.00};{"tlprac":3.00,"tllec":0.00,"tllab":0.00,"tl":3.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;0;0;0;0;0;0;0;0;0;0;0;0;0;null;1.34.1;1:Зачет,2:Зачет,3:Зачет,4:Зачет,5:Зачет;модульный
unpled195e3pg0000of7f4us7git49b8;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Физическая культура;unpled195e3pg0000of7f4urnso0p4v8;2;Зачет;6;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;72;51;21;0;51;0;58.90;7.65;0.25;null;51.00;null;{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":3.00,"tllec":0.00,"tl":3.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};null;null;null;null;2;0;0;0;0;0;2;0;0;0;0;0;0;null;1.34.2;6:Зачет;модульный
unpled195e3pg0000of7f4usv733ff1k;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);По выбору студента;unpled195e3pg0000of7f4usn18emtj8;48;Зачет,Экзамен;3,4,5,6,7;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;1728;799;929;289;238;272;null;null;null;null;null;null;{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":2.00,"tllec":1.00,"tlprac":0.00,"tl":3.00};{"tlprac":2.00,"tllec":2.00,"tllab":2.00,"tl":6.00};{"tllab":4.00,"tllec":6.00,"tlprac":4.00,"tl":14.00};{"tllec":5.00,"tlprac":6.00,"tllab":4.00,"tl":15.00};{"tlprac":2.00,"tllec":3.00,"tllab":4.00,"tl":9.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;48;0;0;3;6;15;15;9;0;0;0;0;0;null;Б1.В.ВВ;3:Зачет,4:Зачет,5:Зачет,6:Зачет,7:Зачет,6:Экзамен;модульный
unpled195e3pg0000of7f4utei6o7e00;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Современные языки программирования;unpled195e3pg0000of7f4usv733ff1k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;3;0;0;0;0;0;0;0;0;0;115;М.1.35;;модульный
unpled195e3pg0000of7f4uu6fuvpji0;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Прикладное программирование;unpled195e3pg0000of7f4usv733ff1k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;3;0;0;0;0;0;0;0;0;215;М.1.36;;модульный
unpled195e3pg0000of7f4uutnm40crk;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Математические методы для разработчиков 1;unpled195e3pg0000of7f4usv733ff1k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;230;М.1.37;;модульный
unpled195e3pg0000of7f4uvl5alc4n4;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Математические методы для разработчиков 2;unpled195e3pg0000of7f4usv733ff1k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;0;3;0;0;0;0;0;0;240;М.1.38;;модульный
unpled195e3pg0000of7f4v04hmv22c0;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Математические методы для разработчиков 3;unpled195e3pg0000of7f4usv733ff1k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;0;0;3;0;0;0;0;0;250;М.1.39;;модульный
unpled195e3pg0000of7f4v0s6sbq5t4;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Экономические и гуманитарные аспекты информационных технологий 1;unpled195e3pg0000of7f4usv733ff1k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;3;0;0;0;0;0;0;0;0;260;М.1.40;;модульный
unpled195e3pg0000of7f4v1kg5fj2t0;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Экономические и гуманитарные аспекты информационных технологий 2;unpled195e3pg0000of7f4usv733ff1k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;270;М.1.41;;модульный
unpled195e3pg0000of7f4v2jjj2phsc;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Экономические и гуманитарные аспекты информационных технологий 3;unpled195e3pg0000of7f4usv733ff1k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;0;3;0;0;0;0;0;0;280;М.1.42;;модульный
unpled195e3pg0000of7f4v3de2gci34;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Профессиональный курс. Спецкурс 1;unpled195e3pg0000of7f4usv733ff1k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;290;М.1.43;;модульный
unpled195e3pg0000of7f4v44t5oqtqc;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Профессиональный курс. Спецкурс 2;unpled195e3pg0000of7f4usv733ff1k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;300;М.1.44;;модульный
unpled195e3pg0000of7f4v55p86uth8;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Профессиональный курс. Спецкурс 3;unpled195e3pg0000of7f4usv733ff1k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;0;3;0;0;0;0;0;0;310;М.1.45;;модульный
unpled195e3pg0000of7f4v5vpmm31ag;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Профессиональный курс. Спецкурс 4;unpled195e3pg0000of7f4usv733ff1k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;0;3;0;0;0;0;0;0;320;М.1.46;;модульный
unpled195e3pg0000of7f4v7e09emk00;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Профессиональный курс. Спецкурс 5;unpled195e3pg0000of7f4usv733ff1k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;0;0;3;0;0;0;0;0;330;М.1.47;;модульный
unpled195e3pg0000of7f4v8dlstcpr4;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Профессиональный курс. Спецкурс 6;unpled195e3pg0000of7f4usv733ff1k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;0;0;3;0;0;0;0;0;340;М.1.48;;модульный
unpled195e3pg0000of7f4v9ci2hq26s;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Майнор;unpled195e3pg0000of7f4usv733ff1k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;34;74;34;0;0;39.35;5.10;0.25;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;100000;М.1.49;;модульный
unpled195e3pg0000of7f7t8tibap01o;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Модуль дополнительной квалификации;unpled195e3pg0000of7f4usv733ff1k;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;60.98;7.65;2.33;17.00;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;0;3;0;0;0;0;0;0;100001;М.1.50;;модульный
unpled195e3pg0000of7f4utei6o7e04;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4utei6o7e00;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;3;0;0;0;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4utm99t013g;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Современные языки программирования;unpled195e3pg0000of7f4utei6o7e04;3;Зачет;3;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":2.00,"tllec":1.00,"tlprac":0.00,"tl":3.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};null;null;null;null;3;0;0;3;0;0;0;0;0;0;0;0;0;null;1.35.1;3:Зачет;модульный
unpled195e3pg0000of7f4uu6fuvpji4;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4uu6fuvpji0;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;3;0;0;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4uudg9fq630;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Прикладное программирование;unpled195e3pg0000of7f4uu6fuvpji4;3;Зачет;4;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;0;34;58.90;7.65;0.25;17.00;null;34.00;{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":1.00,"tlprac":0.00,"tllab":2.00,"tl":3.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;3;0;0;0;3;0;0;0;0;0;0;0;0;null;1.36.1;4:Зачет;модульный
unpled195e3pg0000of7f4uutnm40cro;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4uutnm40crk;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4uv5arkf2n0;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Математические методы для разработчиков 1;unpled195e3pg0000of7f4uutnm40cro;3;Зачет;5;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tllec":1.00,"tlprac":2.00,"tllab":0.00,"tl":3.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;null;1.37.1;5:Зачет;модульный
unpled195e3pg0000of7f4uvl5alc4n8;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4uvl5alc4n4;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;0;3;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4uvst5ebv3k;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Математические методы для разработчиков 2;unpled195e3pg0000of7f4uvl5alc4n8;3;Зачет;6;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":1.00,"tlprac":2.00,"tllab":0.00,"tl":3.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;3;0;0;0;0;0;3;0;0;0;0;0;0;null;1.38.1;6:Зачет;модульный
unpled195e3pg0000of7f4v0c94ic2b0;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4v04hmv22c0;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;0;0;3;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4v0ka8su8pc;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Математические методы для разработчиков 3;unpled195e3pg0000of7f4v0c94ic2b0;3;Зачет;7;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":0.00,"tllab":0.00,"tllec":0.00,"tl":0.00};{"tllec":1.00,"tlprac":2.00,"tllab":0.00,"tl":3.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;3;0;0;0;0;0;0;3;0;0;0;0;0;null;1.39.1;7:Зачет;модульный
unpled195e3pg0000of7f4v155gsl4vk;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4v0s6sbq5t4;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;3;0;0;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4v155gsl4vo;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Экономические и гуманитарные аспекты информационных технологий 1;unpled195e3pg0000of7f4v155gsl4vk;3;Зачет;4;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tlprac":2.00,"tllec":1.00,"tl":3.00};{"tllec":0.00,"tllab":0.00,"tlprac":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllab":0.00,"tlprac":0.00,"tllec":0.00,"tl":0.00};{"tlprac":0.00,"tllec":0.00,"tllab":0.00,"tl":0.00};null;null;null;null;3;0;0;0;3;0;0;0;0;0;0;0;0;null;1.40.1;4:Зачет;модульный
unpled195e3pg0000of7f4v1svij0gns;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4v1kg5fj2t0;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;null;;;модульный
unpled195e3pg0000of7f4v243ldf2g4;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Экономические и гуманитарные аспекты информационных технологий 2;unpled195e3pg0000of7f4v1svij0gns;3;Зачет;5;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tlprac":2.00,"tllab":0.00,"tllec":1.00,"tl":3.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllec":0.00,"tlprac":0.00,"tllab":0.00,"tl":0.00};{"tllab":0.00,"tllec":0.00,"tlprac":0.00,"tl":0.00};null;null;null;null;3;0;0;0;0;3;0;0;0;0;0;0;0;null;1.41.1;5:Зачет;модульный
unpled195e3pg0000of7f4v2rlhfuteg;unplan195e3pg0000niudjlon2bml8bk;№ 8189  (очн);unplvp195e3pg0000of7f41feqj3qk18;№ 3  (очн);Дисциплина;unpled195e3pg0000of7f4v2jjj2phsc;3;;;09.03.03;Прикладная информатика;09.03.03/33.01;Прикладная информатика;Бакалавр;undigr195e3pg0000ntnb89p8vt0rg24;РИ-220936;108;51;57;17;34;0;58.90;7.65;0.25;17.00;34.00;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0;0;0;0;0;3;0;0;0;0;0;0;null;;;модульный
